dataset,file_a,file_b,highly_suspicious,phash_hamming
F_new,6_2097.jpg,6_2188.jpg,0,8
F_new,6_1877.jpg,6_2188.jpg,0,8
F_new,6_2043.jpg,6_2193.jpg,0,8
F_new,4_925.jpg,6_2195.jpg,0,8
F_new,6_2046.jpg,6_2199.jpg,0,8
F_new,6_1839.jpg,6_220.jpg,0,8
F_new,6_1365.jpg,6_2201.jpg,0,8
F_new,6_2197.jpg,6_2201.jpg,0,6
F_new,6_1769.jpg,6_2208.jpg,0,8
F_new,6_1858.jpg,6_221.jpg,0,6
F_new,0_298.jpg,6_2223.jpg,0,8
F_new,6_1813.jpg,6_224.jpg,0,8
F_new,6_171.jpg,6_224.jpg,1,4
F_new,6_1520.jpg,6_225.jpg,0,6
F_new,0_591.jpg,6_2250.jpg,0,8
F_new,6_2192.jpg,6_2250.jpg,0,8
F_new,6_139.jpg,6_2250.jpg,0,8
F_new,6_2201.jpg,6_2266.jpg,0,8
F_new,6_224.jpg,6_2269.jpg,0,8
F_new,6_1162.jpg,6_227.jpg,0,8
F_new,3_652.jpg,6_2289.jpg,0,8
F_new,6_116.jpg,6_2294.jpg,0,8
F_new,6_1266.jpg,6_2298.jpg,0,8
F_new,6_1579.jpg,6_23.jpg,0,8
F_new,6_1239.jpg,6_2302.jpg,0,8
F_new,6_1016.jpg,6_2304.jpg,0,8
F_new,2_94.jpg,6_231.jpg,0,8
F_new,6_2031.jpg,6_2314.jpg,0,8
F_new,6_1055.jpg,6_2314.jpg,0,8
F_new,6_1231.jpg,6_2314.jpg,0,8
F_new,6_1159.jpg,6_2314.jpg,0,8
F_new,6_115.jpg,6_2314.jpg,0,8
F_new,6_2223.jpg,6_2314.jpg,0,8
F_new,6_1390.jpg,6_232.jpg,0,8
F_new,0_137.jpg,6_2326.jpg,0,8
F_new,6_1150.jpg,6_2326.jpg,0,6
F_new,6_2182.jpg,6_2335.jpg,0,8
F_new,6_1843.jpg,6_2348.jpg,0,6
F_new,6_2304.jpg,6_2348.jpg,0,8
F_new,6_1016.jpg,6_2348.jpg,0,8
F_new,6_1544.jpg,6_2356.jpg,0,8
F_new,4_94.jpg,6_2361.jpg,0,8
F_new,6_1200.jpg,6_237.jpg,0,8
F_new,6_1090.jpg,6_237.jpg,0,8
F_new,6_1976.jpg,6_2373.jpg,0,8
F_new,6_1603.jpg,6_2379.jpg,0,6
F_new,6_2060.jpg,6_2379.jpg,0,8
F_new,6_1888.jpg,6_2379.jpg,0,6
F_new,6_223.jpg,6_2379.jpg,0,8
F_new,6_149.jpg,6_2379.jpg,0,6
F_new,6_1108.jpg,6_2381.jpg,0,6
F_new,6_1523.jpg,6_2381.jpg,0,8
F_new,6_1814.jpg,6_2388.jpg,0,6
F_new,6_1554.jpg,6_2395.jpg,0,8
F_new,6_18.jpg,6_2404.jpg,0,8
F_new,6_1731.jpg,6_2410.jpg,0,6
F_new,6_1159.jpg,6_2410.jpg,0,8
F_new,6_115.jpg,6_2410.jpg,0,8
F_new,6_1657.jpg,6_2421.jpg,0,6
F_new,6_1055.jpg,6_2425.jpg,0,8
F_new,6_2314.jpg,6_2425.jpg,0,8
F_new,6_1998.jpg,6_2438.jpg,0,8
F_new,6_1679.jpg,6_2461.jpg,0,8
F_new,3_131.jpg,6_2461.jpg,0,8
F_new,6_2014.jpg,6_2461.jpg,0,8
F_new,6_1511.jpg,6_2462.jpg,0,8
F_new,6_1055.jpg,6_2462.jpg,0,8
F_new,5_531.jpg,6_2462.jpg,0,6
F_new,6_2142.jpg,6_2462.jpg,0,8
F_new,6_1495.jpg,6_2462.jpg,0,8
F_new,6_1398.jpg,6_2463.jpg,0,8
F_new,6_1985.jpg,6_2463.jpg,0,8
F_new,6_1249.jpg,6_2467.jpg,0,8
F_new,6_1648.jpg,6_2469.jpg,0,8
F_new,6_2141.jpg,6_2470.jpg,0,8
F_new,6_1602.jpg,6_2479.jpg,0,8
F_new,6_11.jpg,6_248.jpg,0,6
F_new,6_115.jpg,6_2482.jpg,0,8
F_new,3_924.jpg,6_2490.jpg,0,8
F_new,6_1159.jpg,6_2501.jpg,0,8
F_new,4_466.jpg,6_2520.jpg,0,8
F_new,6_2501.jpg,6_2526.jpg,0,6
F_new,6_1897.jpg,6_2541.jpg,0,8
F_new,5_980.jpg,6_2541.jpg,0,8
F_new,6_2526.jpg,6_2544.jpg,0,8
F_new,5_156.jpg,6_2544.jpg,0,8
F_new,6_1166.jpg,6_2544.jpg,0,8
F_new,0_223.jpg,6_2548.jpg,0,8
F_new,6_2055.jpg,6_2555.jpg,0,8
F_new,6_2192.jpg,6_2557.jpg,0,8
F_new,6_1932.jpg,6_2557.jpg,0,6
F_new,3_479.jpg,6_2559.jpg,0,8
F_new,6_1849.jpg,6_2559.jpg,0,8
F_new,6_1882.jpg,6_2569.jpg,0,8
